Number;Property;Title;Value;Format;State;Id;
881;7701236617-externallighting;Опоры наружного освещения;https://data.mos.ru/apiproxy/opendata/7701236617-opory-narujnogo-osveshcheniya/meta.csv;csv;Активный;61762;
882;7710168515-Theobjectsofrealpropertyfortwothousandfourteen;Объекты недвижимого имущества на 2014 год, включенные в Перечень торговых, офисных объектов, объектов общественного питания и (или) бытового обслуживания, в отношении которых налоговая база определяется как их кадастровая стоимость;https://data.mos.ru/apiproxy/opendata/7710168515-obekty-nedvijimogo-imushchestva-na-2014-god/meta.csv;csv;Активный;61061;
883;7707821043-Sposobyoplatyshtrafov;Способы оплаты штрафов;https://data.mos.ru/apiproxy/opendata/7707821043-sposoby-oplaty-shtrafov/meta.csv;csv;Активный;61083;
884;7703465612-PerechenrechnyhmarshrutovgorodaMoskvy;Перечень речных маршрутов города Москвы;https://data.mos.ru/apiproxy/opendata/7703465612-perechen-rechnyh-marshrutov-goroda-moskvy/meta.csv;csv;Активный;61222;
885;7725570674-Punktyregistratsiidomashnihzhivotnyh;Пункты регистрации домашних животных;https://data.mos.ru/apiproxy/opendata/7725570674-punkty-registratsii-domashnih-jivotnyh/meta.csv;csv;Активный;60943;
886;7707089084-TotalFertilityRate;Суммарный коэффициент рождаемости (Указ Президента Российской Федерации № 606 «О мерах по реализации демографической политики Российской Федерации»);https://data.mos.ru/apiproxy/opendata/7707089084-summarniy-koeffitsient-rojdaemosti-ukaz-prezidenta-rossiyskoy-federatsii-606-o-merah-po-realizatsii-demograficheskoy-politiki-rossiyskoy-federatsii/meta.csv;csv;Активный;2662;
887;7709083955-Prinyatyemeryadministrativnogovozdeystviyazagrubyenarusheniyavyyavlennyepriosuschestvleniivedomstvennogokontrolyavsootvetstviisutverzhdennymklassifikatoromnarusheniy;Принятые меры административного воздействия за грубые нарушения, выявленные при осуществлении ведомственного контроля в соответствии с утвержденным классификатором нарушений;https://data.mos.ru/apiproxy/opendata/7709083955-prinyatye-mery-administrativnogo-vozdeystviya-za-grubye-narusheniya-vyyavlennye-pri-osushchestvlenii-vedomstvennogo-kontrolya-v-sootvetstvii-s-utverjdennym-klassifikatorom-narusheniy/meta.csv;csv;Активный;61103;
888;9710068955-KovorkingiMoscow;Коворкинги, осуществляющие деятельность при поддержке города Москвы;https://data.mos.ru/apiproxy/opendata/9710068955-kovorkingi-osushchestvlyayushchie-deyatelnost-pri-podderjke-goroda-moskvy/meta.csv;csv;Активный;61861;
889;7725570674-Neotlozhnayaveterinarnayapomosch;Неотложная ветеринарная помощь;https://data.mos.ru/apiproxy/opendata/7725570674-neotlojnaya-veterinarnaya-pomoshch/meta.csv;csv;Активный;61350;
890;7725570674-RegisterOfNonStateVeterinaryClinics;Реестр негосударственных клиник, имеющих соглашение с Комитетом ветеринарии города Москвы на проведение профилактической иммунизации животных;https://data.mos.ru/apiproxy/opendata/7725570674-reestr-negosudarstvennyh-klinik-imeyushchih-soglashenie-s-komitetom-veterinarii-goroda-moskvy-na-provedenie-profilakticheskoy-immunizatsii-jivotnyh/meta.csv;csv;Активный;61352;
891;7702155262-Nestatsionarnyetorgovyeobektyraspolozhennyenaterritoriiparkov;Нестационарные торговые объекты, расположенные на территории парков, находящихся в ведомственном подчинении Департамента культуры города Москвы;https://data.mos.ru/apiproxy/opendata/7702155262-nestatsionarnye-torgovye-obekty-raspolojennye-na-territorii-parkov/meta.csv;csv;Активный;61356;
892;7708308010-VenuesPaintball;Площадки пейнтбольные;https://data.mos.ru/apiproxy/opendata/7708308010-ploshchadki-peyntbolnye/meta.csv;csv;Активный;895;
893;7710152113-Zakonobispolneniibyudzheta2015;Закон об исполнении бюджета города Москвы за 2015. Ведомственная структура расходов;https://data.mos.ru/apiproxy/opendata/7710152113-zakon-ob-ispolnenii-byudjeta-goroda-moskvy-za-2015-vedomstvennaya-struktura-rashodov/meta.csv;csv;Активный;60758;
894;7701236617-PodemnyePlatformy;Подъемные платформы для инвалидов в многоквартирных домах;https://data.mos.ru/apiproxy/opendata/7701236617-podemnye-platformy-dlya-invalidov-v-mnogokvartirnyh-domah/meta.csv;csv;Активный;61481;
895;7710152113-StrukturagosdolgagorodaMoskvyza2016;(Архив) Структура государственного долга города Москвы за 2016 год;https://data.mos.ru/apiproxy/opendata/7710152113-struktura-gosudarstvennogo-dolga-goroda-moskvy-za-2016-god/meta.csv;csv;Архивный;60760;
896;7704221753-RegisterOfOrganizationsLicensesCarryOutForPreparationStorageProcessing;Реестр организаций, имеющих лицензии и осуществляющих на территории города Москвы деятельность по заготовке, хранению, переработке и реализации лома черных металлов, цветных металлов;https://data.mos.ru/apiproxy/opendata/7704221753-reestr-organizatsiy-imeyushchih-litsenzii-i-osushchestvlyayushchih-na-territorii-goroda-moskvy-deyatelnost-po-zagotovke-hraneniyu-pererabotke-i-realizatsii-loma-chernyh-metallov-tsvetnyh-metallov/meta.csv;csv;Активный;60821;
897;7710145589-ReestrispolnitelnoydokumentatsiirazmeschennoynaSvodnomplanepodzemnyhkommunikatsiyisooruzheniyvgorodeMoskve;Реестр исполнительной документации, размещенной на Сводном плане подземных коммуникаций и сооружений в городе Москве;https://data.mos.ru/apiproxy/opendata/7710145589-reestr-ispolnitelnoy-dokumentatsii-razmeshchennoy-na-svodnom-plane-podzemnyh-kommunikatsiy-i-soorujeniy-v-gorode-moskve/meta.csv;csv;Активный;61663;
898;7707821043-Informatsiyaopunktahvydachirazresheniynapolucheniezaderzhannyhtransportnyhsredstv;Информация о пунктах выдачи разрешений на получение задержанных транспортных средств;https://data.mos.ru/apiproxy/opendata/7707821043-informatsiya-o-punktah-vydachi-razresheniy-na-poluchenie-zaderjannyh-transportnyh-sredstv/meta.csv;csv;Активный;61081;
899;7707821043-PolnomochiyaMADI;Полномочия Московской административной дорожной инспекции;https://data.mos.ru/apiproxy/opendata/7707821043-polnomochiya-moskovskoy-administrativnoy-dorojnoy-inspektsii/meta.csv;csv;Активный;61082;
900;7710145589-ReestrdokumentovzaregistrirovannyhvintegrirovannoyavtomatizirovannoyinformatsionnoysistemeobespecheniyagradostroitelnoydeyatelnostigorodaMoskvy;Реестр документов, зарегистрированных в интегрированной автоматизированной информационной системе обеспечения градостроительной деятельности города Москвы;https://data.mos.ru/apiproxy/opendata/7710145589-reestr-dokumentov-zaregistrirovannyh-v-integrirovannoy-avtomatizirovannoy-informatsionnoy-sisteme-obespecheniya-gradostroitelnoy-deyatelnosti-goroda-moskvy/meta.csv;csv;Активный;61644;
901;7725570674-InspectionOfAnimalsThatHaveCausedBites;Пункты по проведению осмотра животных, нанёсших покусы людям и животным;https://data.mos.ru/apiproxy/opendata/7725570674-punkty-po-provedeniyu-osmotra-jivotnyh-nanesshih-pokusy-lyudyam-i-jivotnym/meta.csv;csv;Активный;61261;
902;7710152113-ZakonobyudzhetegorodaMoskvyna2015godiplanovyyperiod2016i2017godovVedomstvennayastrukturarashodov;Закон о бюджете города Москвы на 2015 год и плановый период 2016 и 2017 годов. Ведомственная структура расходов;https://data.mos.ru/apiproxy/opendata/7710152113-zakon-o-byudjete-goroda-moskvy-na-2015-god-i-planoviy-period-2016-i-2017-godov-vedomstvennaya-struktura-rashodov/meta.csv;csv;Активный;60746;
903;7705021556-RazresheniyanastroitelstvovydannyeDKN;Разрешения на строительство, выданные Департаментом культурного наследия города Москвы;https://data.mos.ru/apiproxy/opendata/7705021556-razresheniya-na-stroitelstvo-vydannye-departamentom-kulturnogo-naslediya-goroda-moskvy/meta.csv;csv;Активный;62121;
904;7704786030-StantsiiMoskovskoymonorelsovoytransportnoysistemy;Станции Московской монорельсовой транспортной системы;https://data.mos.ru/apiproxy/opendata/7704786030-stantsii-moskovskoy-monorelsovoy-transportnoy-sistemy/meta.csv;csv;Активный;62841;
905;7710168515-TarifyNaKommunalnyeUslugi2020;Тарифы на коммунальные услуги для населения города Москвы на 2020 год;https://data.mos.ru/apiproxy/opendata/7710168515-tarify-na-kommunalnye-uslugi-dlya-naseleniya-goroda-moskvy-na-2020-god/meta.csv;csv;Активный;61921;
